  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.7000000e-003	  3.6000000e-003	
  7.2000000e-003	  5.5000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.3000000e-003	  5.5000000e-003	
  6.7000000e-003	  5.1000000e-003	
  6.7000000e-003	  5.1000000e-003	
  6.7000000e-003	  5.1000000e-003	
  6.7000000e-003	  5.1000000e-003	
  6.6000000e-003	  5.0000000e-003	
  5.9000000e-003	  4.5000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.6000000e-003	  5.0000000e-003	
  7.4000000e-003	  5.5000000e-003	
  7.4000000e-003	  5.5000000e-003	
  7.4000000e-003	  5.5000000e-003	
  7.3000000e-003	  5.5000000e-003	
  7.2000000e-003	  5.4000000e-003	
  7.2000000e-003	  5.4000000e-003	
  6.7000000e-003	  5.1000000e-003	
  7.2000000e-003	  5.4000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  8.0000000e-003	  6.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.5000000e-003	  4.9000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  6.7000000e-003	  5.1000000e-003	
  6.5000000e-003	  5.0000000e-003	
  7.1000000e-003	  5.3000000e-003	
  7.1000000e-003	  5.3000000e-003	
  7.1000000e-003	  5.3000000e-003	
  6.8000000e-003	  5.1000000e-003	
  6.9000000e-003	  5.2000000e-003	
  7.8000000e-003	  5.9000000e-003	
  7.8000000e-003	  5.9000000e-003	
  4.8000000e-003	  3.7000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.7000000e-003	  3.7000000e-003	
  4.7000000e-003	  3.7000000e-003	
  4.7000000e-003	  3.7000000e-003	
  4.9000000e-003	  3.8000000e-003	
  7.9000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.8000000e-003	  5.9000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.9000000e-003	  5.9000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.8000000e-003	  5.9000000e-003	
  7.8000000e-003	  5.9000000e-003	
  7.8000000e-003	  5.9000000e-003	
  7.9000000e-003	  5.9000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.8000000e-003	  5.8000000e-003	
  7.8000000e-003	  5.8000000e-003	
  7.8000000e-003	  5.8000000e-003	
  7.8000000e-003	  5.8000000e-003	
  7.7000000e-003	  5.8000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  4.8000000e-003	  3.7000000e-003	
  4.7000000e-003	  3.6000000e-003	
  4.7000000e-003	  3.6000000e-003	
  5.1000000e-003	  3.9000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  6.7000000e-003	  5.1000000e-003	
  6.7000000e-003	  5.1000000e-003	
  7.1000000e-003	  5.3000000e-003	
  7.2000000e-003	  5.4000000e-003	
  7.2000000e-003	  5.4000000e-003	
  7.2000000e-003	  5.4000000e-003	
  6.1000000e-003	  4.7000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.2000000e-003	  4.7000000e-003	
  5.6000000e-003	  4.3000000e-003	
  5.6000000e-003	  4.3000000e-003	
  6.8000000e-003	  5.1000000e-003	
  6.8000000e-003	  5.2000000e-003	
  6.6000000e-003	  5.0000000e-003	
  6.6000000e-003	  5.0000000e-003	
  7.3000000e-003	  5.5000000e-003	
  7.3000000e-003	  5.5000000e-003	
  7.3000000e-003	  5.5000000e-003	
  5.2000000e-003	  4.0000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.6000000e-003	  3.5000000e-003	
  4.6000000e-003	  3.6000000e-003	
  4.8000000e-003	  3.7000000e-003	
  4.8000000e-003	  3.7000000e-003	
  5.4000000e-003	  4.1000000e-003	
  7.7000000e-003	  5.8000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.9000000e-003	  5.9000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.7000000e-003	  5.1000000e-003	
  4.7000000e-003	  3.6000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.4000000e-003	  5.6000000e-003	
  7.3000000e-003	  5.5000000e-003	
  7.1000000e-003	  5.3000000e-003	
  7.1000000e-003	  5.3000000e-003	
  7.6000000e-003	  5.7000000e-003	
  5.0000000e-003	  3.8000000e-003	
  5.0000000e-003	  3.8000000e-003	
  5.0000000e-003	  3.8000000e-003	
  4.7000000e-003	  3.6000000e-003	
  4.7000000e-003	  3.6000000e-003	
  4.6000000e-003	  3.6000000e-003	
  4.7000000e-003	  3.6000000e-003	
  5.3000000e-003	  4.1000000e-003	
  5.3000000e-003	  4.1000000e-003	
  5.3000000e-003	  4.1000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.5000000e-003	  5.6000000e-003	
  7.2000000e-003	  5.4000000e-003	
  5.8000000e-003	  4.4000000e-003	
  5.5000000e-003	  4.2000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.1000000e-003	  3.9000000e-003	
  4.8000000e-003	  3.7000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.8000000e-003	  3.7000000e-003	
  5.2000000e-003	  4.0000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  5.0000000e-003	  3.9000000e-003	
  4.9000000e-003	  3.8000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.9000000e-003	  3.8000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.2000000e-003	  4.0000000e-003	
  5.5000000e-003	  4.2000000e-003	
  4.9000000e-003	  3.8000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.1000000e-003	  5.4000000e-003	
  6.5000000e-003	  4.9000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  4.5000000e-003	  3.5000000e-003	
  7.9000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.9000000e-003	  5.9000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.9000000e-003	  5.2000000e-003	
  6.9000000e-003	  5.2000000e-003	
  7.3000000e-003	  5.5000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.3000000e-003	  5.5000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.2000000e-003	  4.7000000e-003	
  6.2000000e-003	  4.7000000e-003	
  7.2000000e-003	  5.4000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.4000000e-003	  5.5000000e-003	
  7.3000000e-003	  5.5000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.8000000e-003	  5.8000000e-003	
  7.6000000e-003	  5.7000000e-003	
  7.7000000e-003	  5.8000000e-003	
  7.5000000e-003	  5.6000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
  8.0000000e-003	  6.0000000e-003	
